county,county_fips,agency_type,agency_name,street,city
Richmond,36085,ambulance_als,Richmond Medical Center,355 Bard Avenue,"Staten Island, NY 10310"
Richmond,36085,ambulance_als,Staten Island University Hospital,S/A,"Staten Island, NY 10314"
Richmond,36085,ambulance_als,"Vol. Heart Resus. Unit & Amb. Corps of Staten Island, Inc.",PO Box 060252,"Staten Island, NY 10306"
Rockland,36087,ambulance_als,"Chevra Hatzoloh of Rockland County, Inc.",19 Grove Street,"Monsey, NY 10952"
Rockland,36087,ambulance_als,"Congers Valley Cottage Vol. Ambulance Corps, Inc.",PO Box 164,"Congers, NY 10920"
Rockland,36087,ambulance_als,"Haverstraw Ambulance Corps, Inc.",160 North Route 9W,"Haverstraw, NY 10927"
Rockland,36087,ambulance_als,"Nanuet Community Ambulance Corps, Inc.",PO Box 152,"Nanuet, NY 10954"
Rockland,36087,ambulance_als,New City Volunteer Ambulance Corps/ Rescue Squad Inc.,PO Box 33,"New City, NY 10956"
Rockland,36087,ambulance_als,"New Square Ambulance Service, Village of",37 Reagan Road,"New Square, NY 10977"
Rockland,36087,ambulance_als,"Nyack Community Ambulance Corps, Inc.",251 North Midland Avenue,"Nyack, NY 10960"
Rockland,36087,ambulance_als,Pearl River Alumni Ambulance Corp.,PO Box 1046,"Pearl River, NY 10965"
Rockland,36087,ambulance_als,"Piermont Fire Department Ambulance, Village of",554 Piermont Avenue,"Piermont, NY 10968"
Rockland,36087,ambulance_als,"Rockland Mobile Care, Inc.",540 Chestnut Ridge Road,"Chestnut Ridge, NY 10977"
Rockland,36087,ambulance_als,"Rockland Paramedic Services, Inc.","17 Squadron Blvd., Suite 410","New City, NY 10956"
Rockland,36087,ambulance_als,"South Orangetown Ambulance Corps, Inc.",70 Independence Avenue,"Tappan, NY 10983"
Rockland,36087,ambulance_als,"Spring Hill Community Ambulance Corps, Inc.",48 Brick Church Road,"Spring Valley, NY 10977"
Rockland,36087,ambulance_als,"Stony Point Ambulance Corps, Inc.",47 South Liberty Drive,"Stony Point, NY 10980"
Rockland,36087,ambulance_als,"William Paul Faist Volunteer Ambulance Corps, Inc.",3 Red Schoolhouse Road,"Chestnut Ridge, NY 10977"
Saratoga,36091,ambulance_als,"Ballston Lake Emergency Squad, Inc.",PO Box 1005,"Ballston Lake, NY 12019"
Saratoga,36091,ambulance_als,"Clifton Park-Halfmoon Emergency Corps, Inc.",15 Crossing Blvd,"Clifton Park, NY 12065"
Saratoga,36091,ambulance_als,Community Emergency Corps,519 Geyser Rd,"Ballston Spa, NY 12020"
Saratoga,36091,ambulance_als,"Corinth Ambulance Service, Town of",600 Palmer Avenue,"Corinth, NY 12822"
Saratoga,36091,ambulance_als,"Day, Town of",1650 North Shore Road,"Hadley, NY 12853"
Saratoga,36091,ambulance_als,"Galway Ambulance Corps, Inc",2175 Galway Road,"Galway, NY 12074"
Saratoga,36091,ambulance_als,"Greenfield Ambulance Service,Town of",7 Wilton Road,"Greenfield Center, NY 12833"
Saratoga,36091,ambulance_als,"Malta Ambulance Corps, Inc.",PO Box 2470,"Malta, NY 12020"
Saratoga,36091,ambulance_als,"Momentive Performance Materials USA, Inc.",260 Hudson River Road,"Waterford, NY 12188"
Saratoga,36091,ambulance_als,"Moreau Emergency Squad, Inc.",1583 Route 9,"Moreau, NY 12828"
Saratoga,36091,ambulance_als,"Providence, Town of",7187 Barkersville Rd,"Middle Grove, NY 12850"
Saratoga,36091,ambulance_als,Saratoga Harness Racing Inc.,PO Box 356,"Saratoga Springs, NY 12866"
Saratoga,36091,ambulance_als,"Saratoga Springs, City of",60 Lake Avenue,"Saratoga Springs, NY 12866"
Saratoga,36091,ambulance_als,"The Edinburg Emergency Squad, Inc",PO Box 904,"Northville, NY 12134"
Saratoga,36091,ambulance_als,"Waterford Rescue Squad, Inc.",PO Box 249,"Waterford, NY 12188"
Saratoga,36091,ambulance_als,"Wilton Emergency Squad, Inc.",1 Harran Lane,"Saratoga Springs, NY 12866"
Schenectady,36093,ambulance_als,"Duanesburg Volunteer Ambulance Corps, Inc.",PO Box 130,"Delanson, NY 12053"
Schenectady,36093,ambulance_als,Knolls Atomic Power Lab Ambulance,PO Box 1072,"Schenectady, NY 12301"
Schenectady,36093,ambulance_als,Niskayuna Fire District #1,1079 Balltown Road,"Niskayuna, NY 12309"
Schenectady,36093,ambulance_als,"Parkland Ambulance Service, Inc",357 Kings Road,"Schenectady, NY 12304"
Schenectady,36093,ambulance_als,"Parkland Ambulance Service, Inc",357 Kings Road,"Schenectady, NY 12304"
Schenectady,36093,ambulance_als,"Parkland Ambulance Service, Inc.",357 Kings Road,"Schenectady, NY 12304"
Schenectady,36093,ambulance_als,"Rotterdam Emergency Medical Services, Inc.",2007 Cardiff Road,"Schenectady, NY 12303"
Schenectady,36093,ambulance_als,"Schenectady Ambulance Service, Inc.",357 Kings Road,"Schenectady, NY 12304"
Schenectady,36093,ambulance_als,"Schenectady EMS, County of",2007 Cardiff Rd,"Schenectady, NY 12303"
Schenectady,36093,ambulance_als,"Schenectady, City of",360 Veeder Avenue,"Schenectady, NY 12305"
Schenectady,36093,ambulance_als,"Scotia Fire Department, Village of",148 Mohawk Avenue,"Scotia, NY 12302"
Schoharie,36095,ambulance_als,Carlisle Fire Department,PO Box 135,"Carlisle, NY 12031"
Schoharie,36095,ambulance_als,Central Bridge Fire District,PO Box 220,"Central Bridge, NY 12035"
Schoharie,36095,ambulance_als,"Cobleskill, Village of",PO Box 451,"Cobleskill, NY 12043"
Schoharie,36095,ambulance_als,"Conesville Rescue Squad, Inc.",1292 State Route 990 V,"Conesville, NY 12076"
Schoharie,36095,ambulance_als,"Esperance Volunteer FD Rescue Squad, Village of",115 Church Street,"Esperance, NY 12066"
Schoharie,36095,ambulance_als,Jefferson Fire District,PO Box 33,"Jefferson, NY 12093"
Schoharie,36095,ambulance_als,"Middleburgh Emergency Volunteer Ambulance Corps, Inc.",PO Box 817,"Middleburgh, NY 12122"
Schoharie,36095,ambulance_als,"Richmondville Volunteer Emergency Squad, Inc.",Box 11,"Richmondville, NY 12149"
Schoharie,36095,ambulance_als,Schoharie County Emergency Medical Services,2783 NY 7,"Cobleskill, NY 12043"
Schoharie,36095,ambulance_als,"Scho-Wright Ambulance Service, Inc.",PO Box 325,"Schoharie, NY 12157"
Schoharie,36095,ambulance_als,Sharon Springs Joint Fire District,PO Box 154,"Sharon Springs, NY 13459"
Schoharie,36095,ambulance_als,Summit Fire District Rescue Squad,PO Box 296,"Summit, NY 12175"
Schuyler,36097,ambulance_als,Cayuga Health Transport LLC,220 Steuben St,"Montour Falls, NY 14865"
Schuyler,36097,ambulance_als,"Hector, Town of",5097 State Rte 227,"Burdett, NY 14818"
Schuyler,36097,ambulance_als,"Schuyler County Volunteer Ambulance Association, Inc.",PO Box 2,"Watkins Glen, NY 14891"
Schuyler,36097,ambulance_als,"Valois Logan Hector Volunteer Fire Co, Inc.",PO Box 46,"Hector, NY 14841"
Seneca,36099,ambulance_als,"Covert, Town of",PO Box 265,"Interlaken, NY 14847"
Seneca,36099,ambulance_als,"North Seneca Ambulance, Inc.",1645 North Road,"Waterloo, NY 13165"
Seneca,36099,ambulance_als,"South Seneca Community Volunteer Ambulance Corps, Inc.",2011 Route 96A,"Ovid, NY 14521"
St. Lawrence,36089,ambulance_als,"Canton Rescue Squad, Inc",77 Riverside Drive,"Canton, NY 13617"
St. Lawrence,36089,ambulance_als,Colton Fire Department Corp.,P.O. Box 229,"Colton, NY 13625"
St. Lawrence,36089,ambulance_als,"Cranberry Lake Volunteer Fire Department, Inc.",PO Box 549,"Cranberry Lake, NY 12927"
St. Lawrence,36089,ambulance_als,"Gouverneur Rescue Squad, Inc.",PO Box 164,"Gouverneur, NY 13642"
St. Lawrence,36089,ambulance_als,Hammond Fire District,PO Box 202,"Hammond, NY 13646"
St. Lawrence,36089,ambulance_als,"Hermon Volunteer Fire Department, Inc.",PO Box 177,"Hermon, NY 13652"
St. Lawrence,36089,ambulance_als,"Lisbon Volunteer Fire Corporation, Inc.",PO Box 160,"Lisbon, NY 13658"
St. Lawrence,36089,ambulance_als,"Madrid Rescue Squad, Inc.",PO Box 129,"Madrid, NY 13660"
St. Lawrence,36089,ambulance_als,"Massena Volunteer Emergency Unit, Inc.",PO Box 5314,"Massena, NY 13662"
St. Lawrence,36089,ambulance_als,"Morristown Volunteer Fire Company, Inc.",PO Box 4,"Morristown, NY 13664"
St. Lawrence,36089,ambulance_als,"Norfolk Volunteer Rescue Squad, Inc.",PO Box 519,"Norfolk, NY 13667"
St. Lawrence,36089,ambulance_als,"Ogdensburg Volunteer Rescue Squad, Inc.",PO Box 172,"Ogdensburg, NY 13669"
St. Lawrence,36089,ambulance_als,"Parishville Volunteer Fire Company, Inc., The",PO Box 264,"Parishville, NY 13672"
St. Lawrence,36089,ambulance_als,"Phillgrey, Inc.",202 North Main Street,"Massena, NY 13662"
St. Lawrence,36089,ambulance_als,"Potsdam Volunteer Rescue Squad, Inc.",PO Box 700,"Potsdam, NY 13676"
St. Lawrence,36089,ambulance_als,"Rensselaer Falls Volunteer Rescue Squad, Inc.",PO Box 164,"Rensselaer Falls, NY 13680"
St. Lawrence,36089,ambulance_als,"Star Lake Volunteer Fire Department, Inc.",PO Box 22,"Star Lake, NY 13690"
St. Lawrence,36089,ambulance_als,"Tri-Town Volunteer Rescue Squad, Inc.",PO Box 238,"Brasher Falls, NY 13613"
St. Lawrence,36089,ambulance_als,"Waddington Rescue Squad, Inc.",PO Box 331,"Waddington, NY 13694"
St. Lawrence,36089,ambulance_als,"West Potsdam Volunteer Fire Company, Inc.",801 County Route 34,"Potsdam, NY 13676"
Steuben,36101,ambulance_als,"Addison Volunteer Fire Department, Inc.",1 Tuscarora Street,"Addison, NY 14801"
Steuben,36101,ambulance_als,Avoca Fire District,PO Box 447,"Avoca, NY 14809"
Steuben,36101,ambulance_als,"Bradford Emergency Medical Services, Inc.",7603 County Route 30,"Bradford, NY 14815"
Steuben,36101,ambulance_als,"Canisteo Volunteer Fire Department, Village of",14 South Main Street,"Canisteo, NY 14823"
Steuben,36101,ambulance_als,"Cohocton Ambulance, Town of",PO Bix 144,"Cohocton, NY 14826"
Steuben,36101,ambulance_als,"Corning Ambulance Service, Inc.",PO Box 1017,"Corning, NY 14830"
Steuben,36101,ambulance_als,"Corning Ambulance Service, Inc.",PO Box 1017,"Corning, NY 14830"
Steuben,36101,ambulance_als,Finger Lakes Health Care Veterans Administration Fire Department,76 Veterans Avenue Bldg 14,"Bath, NY 14810"
Steuben,36101,ambulance_als,"Fremont Volunteer Fire Department #1, Inc.",PO Box 462,"Arkport, NY 14807"
Steuben,36101,ambulance_als,"Greenwood Volunteer Fire Company No. 1, Inc.",PO Box 977,"Greenwood, NY 14839"
Steuben,36101,ambulance_als,"Hornell Fire Department Ambulance, City of",110 Broadway,"Hornell, NY 14843"
Steuben,36101,ambulance_als,Jasper Fire District,PO Box 118,"Jasper, NY 14855"
Steuben,36101,ambulance_als,Prattsburgh Fire District Ambulance Corps,P.O. Box 232,"Prattsburgh, NY 14873"
Steuben,36101,ambulance_als,Pulteney Fire District,PO Box 56,"Pulteney, NY 14874"
Steuben,36101,ambulance_als,Springwater-Wayland Emergency Medical Services,PO Box 625,"Wayland, NY 14572"
Steuben,36101,ambulance_als,"Steuben, County of",3 East Pulteney Square,"Bath, NY 14810"
Steuben,36101,ambulance_als,"Tuscarora Ambulance, Town of",1096 Gill Road,"Addison, NY 14801"
Steuben,36101,ambulance_als,Volunteer Ambulance Corps of Bath NY Inc.,110 East Steuben Street,"Bath, NY 14810"
Steuben,36101,ambulance_als,Wayne Fire District,PO Box 91,"Wayne, NY 14893"
Steuben,36101,ambulance_als,Woodhull Fire District,PO Box 303,"Woodhull, NY 14898"
Suffolk,36103,ambulance_als,Amagansett Fire District,P.O. Box 50,"Amagansett, NY 11930"
Suffolk,36103,ambulance_als,"Ambulance Committee of the Moriches, Inc.",PO Box 295,"East Moriches, NY 11940"
Suffolk,36103,ambulance_als,"American Medical Response of New York, LLC",299 Feldman Court,"Bayshore, NY 11716"
Suffolk,36103,ambulance_als,"Amityville Fire Department, Village of",PO Box 725,"Amityville, NY 11701"
Suffolk,36103,ambulance_als,"Babylon Fire Department, Village of",153 West Main Street,"Babylon, NY 11702"
Suffolk,36103,ambulance_als,"Bay Shore-Brightwaters Rescue Ambulance, Inc.",911 Aletta Place,"Bayshore, NY 11706"
Suffolk,36103,ambulance_als,"Brentwood Legion Ambulance Service, Inc.",PO Box 506,"Brentwood, NY 11717"
Suffolk,36103,ambulance_als,Bridgehampton Fire District,PO Box 958,"Bridgehampton, NY 11932"
Suffolk,36103,ambulance_als,"Brookhaven Ambulance Company, Inc.",PO Box 596,"Brookhaven, NY 11719"
Suffolk,36103,ambulance_als,Brookhaven National Laboratory,PO Box 5000,"Upton, NY 11973"
Suffolk,36103,ambulance_als,Center Moriches Fire District,301 Main Street,"Center Moriches, NY 11934"
Suffolk,36103,ambulance_als,Centereach Fire District,9 South Washington Avenue,"Centereach, NY 11720"
Suffolk,36103,ambulance_als,"Centerport Fire Department, Inc.",9 Park Circle,"Centerport, NY 11721"
Suffolk,36103,ambulance_als,"Central Islip-Hauppauge Volunteer Ambulance, Inc.",4 Pineville Road,"Central Islip, NY 11722"
Suffolk,36103,ambulance_als,"CHS Ambulance Services, Inc.",1600 Locust Avenue,"Bohemia, NY 11716"
Suffolk,36103,ambulance_als,Cold Spring Harbor Fire District,2 Main Street,"Cold Spring Harbor, NY 11724"
Suffolk,36103,ambulance_als,"Commack Volunteer Ambulance Corporation, Inc.",PO Box 819,"Commack, NY 11725"
Suffolk,36103,ambulance_als,"Community Ambulance Company, Inc.",PO Box 450,"Sayville, NY 11782"
Suffolk,36103,ambulance_als,Comprehensive Ambulance Service - Bi County LLC,1600 Locust Avenue,"Bohemia, NY 11716"
Suffolk,36103,ambulance_als,"Comprehensive Ambulance Service - Long Island, LLC",1600 Locust Avenue,"Bohemia, NY 11716"
Suffolk,36103,ambulance_als,"Comprehensive Ambulance Service - Suffolk, LLC",1600 Locust Avenue,"Bohemia, NY 11716"
Suffolk,36103,ambulance_als,Copiague Fire District,320 Great Neck Road,"Copiague, NY 11726"
Suffolk,36103,ambulance_als,"Coram Volunteer Fire Department, Inc.",303 Middle Country Road,"Coram, NY 11727"
Suffolk,36103,ambulance_als,Cutchogue Fire District,260 New Suffolk Road,"Cutchogue, NY 11935"
Suffolk,36103,ambulance_als,Deer Park Fire District # 14,PO Box 293,"Deer Park, NY 11729"
Suffolk,36103,ambulance_als,Dix Hills Fire District,115 East Deer Park Road,"Dix Hills, NY 11746"
Suffolk,36103,ambulance_als,"East Brentwood Emergency Medical Services, Inc",26 Fulton Street,"Brentwood, NY 11717"
Suffolk,36103,ambulance_als,"East Farmingdale Volunteer Fire Company, Inc.",930 Conklin Street,"East Farmingdale, NY 11735"
Suffolk,36103,ambulance_als,"East Hampton, Village of",One Cedar Street,"East Hampton, NY 11937"
Suffolk,36103,ambulance_als,East Islip Fire District,30 East Main St,"East Islip, NY 11730"
Suffolk,36103,ambulance_als,East Marion Fire District,PO Box 131,"East Marion, NY 11939"
Suffolk,36103,ambulance_als,East Northport Fire District,1 Ninth Avenue,"East Northport, NY 11731"
Suffolk,36103,ambulance_als,"East Quogue Fire Department, Inc.",PO Box 860,"East Quogue, NY 11942"
Suffolk,36103,ambulance_als,Eatons Neck Fire District,55 Eatons Neck Road,"Northport, NY 11768"
Suffolk,36103,ambulance_als,Exchange Ambulance Corporation of the Islips,100 Carleton Ave,"East Islip, NY 11730"
Suffolk,36103,ambulance_als,Fair Harbor Fire District,P.O. Box 5492,"Bay Shore, NY 11706"
Suffolk,36103,ambulance_als,Farmingville Fire District,780 Horseblock Road,"Farmingville, NY 11738"
Suffolk,36103,ambulance_als,Fishers Island Fire District,PO Box 222,"Fishers Island, NY 06390"
Suffolk,36103,ambulance_als,"Flanders Northampton Volunteer Ambulance Co., Inc",641 Flanders Road,"Flanders, NY 11901"
Suffolk,36103,ambulance_als,"Gordon Heights Volunteer Fire Department, Inc.",PO Box  26,"Middle Island, NY 11953"
Suffolk,36103,ambulance_als,Greenlawn Fire District,23 Boulevard Avenue,"Greenlawn, NY 11740"
Suffolk,36103,ambulance_als,"Greenport Fire Department Rescue Squad, Village of",PO Box 58,"Greenport, NY 11944"
Suffolk,36103,ambulance_als,Halesite Fire District,1 North New York Avenue,"Halesite, NY 11743"
Suffolk,36103,ambulance_als,"Hampton Bays Volunteer Ambulance Corp, Inc.",PO Box 997,"Hampton Bays, NY 11946"
Suffolk,36103,ambulance_als,Holbrook Fire District,390 Terry Blvd,"Holbrook, NY 11741"
Suffolk,36103,ambulance_als,Holtsville Fire District,1025 Waverly Avenue,"Holtsville, NY 11742"
Suffolk,36103,ambulance_als,"Huntington Community First Aid Squad, Inc.",2 Railroad Street,"Huntington Station, NY 11746"
Suffolk,36103,ambulance_als,Islip Fire District,28 Monell Avenue,"Islip, NY 11751"
Suffolk,36103,ambulance_als,Kings Park Fire District,PO Box 605,"Kings Park, NY 11754"
Suffolk,36103,ambulance_als,Lake Ronkonkoma Fire District,177 Portion Road,"Ronkonkoma, NY 11779"
Suffolk,36103,ambulance_als,Lakeland Fire District,929 Johnson Avenue,"Ronkonkoma, NY 11779"
Suffolk,36103,ambulance_als,"Lindenhurst Fire Department, Village of",225 S. Wellwood Ave,"Lindenhurst, NY 11757"
Suffolk,36103,ambulance_als,"Manorville Community Ambulance, Inc.",184 South Street,"Manorville, NY 11949"
Suffolk,36103,ambulance_als,"Mastic Beach Ambulance Company, Inc.",PO Box 523,"Mastic Beach, NY 11951"
Suffolk,36103,ambulance_als,"Mastic Volunteer Ambulance Company, Inc.",PO Box 5,"Mastic, NY 11950"
Suffolk,36103,ambulance_als,Mattituck Fire District,PO Box 666,"Mattituck, NY 11952"
Suffolk,36103,ambulance_als,"Medford Volunteer Ambulance, Inc.",1005 Sipp Avenue,"Medford, NY 11763"
Suffolk,36103,ambulance_als,Melville Fire District,531 Sweet Hollow Road,"Melville, NY 11747"
Suffolk,36103,ambulance_als,Middle Island Fire District,PO Box 203,"Middle Island, NY 11953"
Suffolk,36103,ambulance_als,Miller Place Fire District,12 Miller Place Road,"Miller Place, NY 11764"
Suffolk,36103,ambulance_als,Montauk Fire Department,12 Flamingo Avenue,"Montauk, NY 11954"
Suffolk,36103,ambulance_als,Nesconset Fire District,25 Gibbs Pond Road,"Nesconset, NY 11767"
Suffolk,36103,ambulance_als,"Nissequogue Fire Department, Village of",643 Moriches Road,"St. James, NY 11780"
Suffolk,36103,ambulance_als,"North Amityville Fire Company, Inc.",601 North Broadway,"Amityville, NY 11701"
Suffolk,36103,ambulance_als,"North Babylon Volunteer Fire Company, Inc.",20 Hale Road,"North Babylon, NY 11703"
Suffolk,36103,ambulance_als,"North Lindenhurst Volunteer Fire Department, Inc.",1630 Straight Path,"Lindenhurst, NY 11757"
Suffolk,36103,ambulance_als,North Patchogue Fire District,33 Davidson Ave,"North Patchogue, NY 11772"
Suffolk,36103,ambulance_als,"Northport Fire Department, Village of",204 Main Street,"Northport, NY 11768"
Suffolk,36103,ambulance_als,"Ocean Beach Fire Department, Village of",PO Box 386,"Ocean Beach, NY 11770"
Suffolk,36103,ambulance_als,Orient Fire District,23300 Main Road,"Orient, NY 11957"
Suffolk,36103,ambulance_als,"Patchogue Fire Department Ambulance Co., Inc.",336 West Main Street,"Patchogue, NY 11772"
Suffolk,36103,ambulance_als,Plum Island Ambulance,PO Box 2091,"Greenport, NY 11944"
Suffolk,36103,ambulance_als,"Port Jefferson Volunteer Ambulance Corps, Inc.",25 Crystal Brook Hollow Road,"Mt. Sinai, NY 11766"
Suffolk,36103,ambulance_als,Ridge Fire District,20 Francis Mooney Drive,"Ridge, NY 11961"
Suffolk,36103,ambulance_als,"Riverhead Volunteer Ambulance Corps, Inc.",PO Box 924,"Riverhead, NY 11901"
Suffolk,36103,ambulance_als,Rocky Point Fire District,PO Box 370,"Shoreham, NY 11786"
Suffolk,36103,ambulance_als,"Sag Harbor Volunteer Ambulance, Village of",PO Box 2725,"Sag Harbor, NY 11963"
Suffolk,36103,ambulance_als,"Saltaire Volunteer Fire Company, Inc.",PO Box 5375,"Bay Shore, NY 11706"
Suffolk,36103,ambulance_als,Selden Fire District,44 Woodmere Place,"Selden, NY 11784"
Suffolk,36103,ambulance_als,Setauket Fire District,26 Hulse Road,"Setauket, NY 11773"
Suffolk,36103,ambulance_als,"Shelter Island Emergency Medical Services, Town of",PO Box 970,"Shelter Island, NY 11964"
